cell,r0,r1,r2,r3,r4,r5,r6,r7,r8,r9,r10,r11,r12,r13,r14,r15,r16,r17,r18,r19,r20,r21,r22,r23,r24,r25,r26,r27,r28,r29,r30,r31,r32,r33,r34,r35,r36,r37,r38,r39,r40,r41,r42,r43,r44,r45,r46,r47,r48,r49
216_21,0,2,0,1,2,2,1,1,1,2,1,1,2,1,0,1,1,1,1,1,0,0,1,2,1,2,1,0,1,0,1,2,1,2,0,2,2,1,1,2,1,0,2,0,2,1,1,2,1,2
216_24,1,2,0,0,0,2,1,1,1,2,1,1,2,1,0,1,1,1,1,0,0,1,1,2,1,0,1,0,1,0,1,2,1,2,0,2,2,1,1,2,0,1,2,0,0,1,1,2,1,2
216_23,0,2,0,0,0,2,1,1,1,2,1,1,2,1,0,1,1,1,1,0,0,1,1,2,1,0,1,0,1,0,1,2,1,2,0,2,2,1,1,2,0,1,2,0,0,1,1,2,1,2
216_20,2,2,0,0,1,2,1,1,1,0,1,1,2,0,1,2,1,1,1,0,0,0,1,2,1,2,1,0,1,0,1,2,1,2,0,2,2,0,2,2,0,2,2,1,0,0,1,1,0,2
216_18,0,2,0,1,1,0,1,1,1,0,1,1,2,2,1,2,1,1,1,1,0,0,1,2,1,0,1,0,1,0,1,2,1,2,0,2,2,0,0,2,2,1,2,0,0,0,1,1,0,2
216_17,0,2,0,1,1,0,1,1,1,0,1,1,2,2,1,2,1,1,1,1,0,0,1,2,1,0,1,0,1,0,1,2,1,2,0,2,2,0,0,2,2,1,2,0,0,0,1,1,0,2
216_28,2,2,1,2,1,2,1,1,1,0,0,2,2,0,1,0,1,2,1,1,0,1,1,2,1,1,1,0,1,0,2,2,1,2,1,2,2,0,0,2,2,2,2,1,2,0,1,2,0,2
216_27,2,2,1,2,1,2,1,1,1,0,0,2,2,0,1,0,1,2,1,1,0,1,1,2,1,1,1,0,1,0,2,2,1,2,1,2,2,0,2,2,2,2,2,0,2,1,1,2,0,2
216_26,2,0,0,2,1,2,1,1,1,0,1,2,2,2,1,1,1,2,1,1,0,1,1,2,1,1,1,0,1,0,2,2,1,2,1,2,2,0,1,2,2,2,2,0,2,0,1,2,1,2
216_25,2,0,0,2,1,2,1,1,1,0,0,2,2,2,1,0,1,2,1,1,0,1,1,2,1,1,1,0,1,0,2,2,1,2,1,2,2,0,1,2,2,2,2,0,2,0,1,2,1,2
216_30,1,0,0,0,1,2,1,1,1,2,0,2,2,0,1,0,1,2,1,1,2,0,1,2,1,2,1,0,1,0,2,2,1,2,1,2,2,1,1,2,2,2,2,0,2,0,1,2,2,2
216_29,1,0,0,0,1,2,1,1,1,2,0,2,2,0,1,0,1,2,1,1,2,0,1,2,1,2,1,0,1,0,2,2,1,2,1,2,2,1,1,2,2,2,2,2,2,0,1,2,2,2
216_32,1,0,2,0,1,2,1,1,1,2,0,2,2,1,1,0,1,2,1,1,0,1,1,2,1,0,1,0,1,0,2,2,1,2,1,2,2,1,1,2,2,2,2,2,1,0,1,2,2,2
216_31,1,0,0,0,1,2,1,1,1,2,0,2,2,1,1,0,1,2,1,1,0,0,1,2,1,0,1,0,1,0,2,2,1,2,1,2,2,1,1,2,2,2,2,2,1,0,1,2,2,2
