cell,r0,r1,r2,r3,r4,r5,r6,r7,r8,r9,r10,r11,r12,r13,r14,r15,r16,r17,r18,r19,r20,r21,r22,r23,r24,r25,r26,r27,r28,r29,r30,r31,r32,r33,r34,r35,r36,r37,r38,r39,r40,r41,r42,r43,r44,r45,r46,r47,r48,r49
I10,1,0,2,1,1,1,1,0,2,1,1,2,0,1,2,0,1,1,2,1,1,0,2,2,2,2,1,2,0,2,2,0,0,2,1,1,1,1,2,1,2,2,0,2,1,0,1,2,1,2
216_8,1,0,2,1,1,1,1,0,2,1,1,2,0,1,2,0,1,1,2,1,1,0,2,2,2,2,1,2,0,2,2,0,0,2,1,1,1,1,2,1,2,2,0,2,1,0,1,2,1,2
216_7,1,0,2,1,1,1,1,0,2,1,1,2,0,1,2,0,1,1,2,1,1,0,2,2,2,2,1,2,1,2,2,0,0,2,1,1,1,1,2,1,2,2,0,2,1,0,1,2,1,2
I11,1,2,2,0,1,1,1,0,0,0,1,0,1,1,2,0,1,0,0,0,1,0,0,2,2,2,1,2,1,1,1,1,0,0,0,0,1,1,2,0,2,2,0,2,1,0,1,0,1,2
I12,1,2,2,0,1,1,1,0,0,0,1,0,1,1,2,1,1,0,0,0,1,1,0,2,2,2,1,2,1,1,1,1,0,1,0,1,1,1,2,0,2,2,0,2,1,0,1,0,1,2
216_2,1,2,2,0,1,1,1,0,0,0,1,0,1,1,2,1,1,0,0,0,1,1,0,2,2,2,1,2,1,1,1,1,0,1,0,1,1,1,2,0,2,2,0,2,1,0,1,1,1,2
216_1,1,2,2,0,1,1,1,0,0,0,1,0,1,1,2,1,1,2,0,0,1,1,0,2,2,2,1,2,1,1,1,1,0,1,0,1,1,1,2,0,2,2,0,2,1,0,1,0,1,2
I13,1,2,2,0,1,1,1,1,1,0,1,0,1,1,2,0,1,0,0,0,1,1,0,2,2,2,1,2,1,1,1,1,1,0,1,2,1,1,2,0,2,2,0,2,1,0,1,0,1,2
216_4,1,2,2,0,1,1,1,1,1,0,1,0,1,1,2,0,1,0,0,0,1,1,0,2,2,2,1,2,1,1,1,1,1,0,1,2,1,1,2,0,2,2,0,2,1,2,1,0,1,2
216_3,1,2,2,0,1,1,1,1,1,0,1,0,1,1,2,0,1,1,0,0,1,1,0,2,2,2,1,2,1,1,1,1,1,1,1,2,1,1,2,0,2,2,0,2,1,0,1,0,1,2
Evolve tree: [&R] ((((216_3:14,216_4:14)I13:41,(216_1:13,216_2:13)I12:42)I11:47,((216_7:9,216_8:9)I10:46,(216_5:8,216_6:8)I9:47)I8:47)I7:53,(((216_9:3,216_10:3)I6:44,216_11:47)I5:46,((216_12:2,216_13:2)I4:42,(216_14:1,216_15:1)I3:43)I2:49)I1:62)I0:60;
