cell,r0,r1,r2,r3,r4,r5,r6,r7,r8,r9,r10,r11,r12,r13,r14,r15,r16,r17,r18,r19,r20,r21,r22,r23,r24,r25,r26,r27,r28,r29,r30,r31,r32,r33,r34,r35,r36,r37,r38,r39,r40,r41,r42,r43,r44,r45,r46,r47,r48,r49
I8,1,1,0,1,0,2,0,0,0,0,0,1,0,1,0,0,2,2,0,2,0,2,2,0,0,2,2,1,1,0,0,1,1,0,0,0,1,0,1,2,1,1,1,1,0,1,0,2,1,1
216_13,1,1,0,1,0,2,0,0,0,0,1,1,1,1,2,2,2,2,0,2,0,2,2,0,0,2,2,1,1,0,0,1,1,0,0,0,1,0,1,2,1,1,1,1,0,1,1,2,1,1
I9,1,1,0,1,0,2,0,0,0,2,0,1,0,1,1,0,2,2,0,2,0,2,2,0,0,2,2,1,1,0,0,1,1,0,0,0,1,0,1,2,1,1,1,1,1,1,2,2,1,1
216_12,1,1,0,1,0,2,0,0,0,2,0,1,0,1,1,0,2,2,0,2,0,2,2,0,0,2,2,1,1,0,0,1,1,0,0,0,1,0,1,2,1,1,1,1,1,1,2,2,1,1
216_11,1,1,0,1,0,2,0,0,0,2,0,1,0,1,1,0,2,2,0,2,0,2,2,0,0,2,2,1,1,0,0,1,1,0,0,0,1,0,1,2,1,1,1,1,1,1,2,2,1,1
I10,1,0,2,1,0,2,0,0,0,1,1,1,0,1,2,0,2,2,0,2,0,2,2,0,0,2,2,1,1,0,1,1,1,0,1,0,1,0,1,2,1,1,0,1,0,1,0,2,1,1
216_8,1,0,2,1,1,2,0,0,1,1,1,1,0,1,2,0,2,2,1,2,0,2,2,1,2,2,2,1,1,0,1,1,1,0,1,0,1,2,1,2,1,1,1,1,0,1,0,2,1,1
I11,1,2,2,1,0,2,0,0,0,1,1,1,0,1,2,0,2,2,0,2,0,2,2,1,0,2,2,1,1,0,1,1,1,0,1,0,1,0,1,2,1,1,0,1,0,1,0,2,1,1
216_10,1,2,2,1,0,2,0,0,0,1,1,1,0,1,2,0,2,2,0,2,0,2,2,1,0,2,2,1,1,0,1,1,1,0,1,0,1,0,1,2,1,1,0,1,0,1,0,2,1,1
216_9,1,2,2,1,0,2,0,0,0,1,1,1,0,1,2,0,2,2,0,2,0,2,2,1,0,2,2,1,1,0,1,1,1,0,1,0,1,0,1,2,1,1,0,1,0,1,0,2,1,1
Evolve tree: [&R] ((((216_9:14,216_10:14)I11:38,216_8:52)I10:40,((216_11:7,216_12:7)I9:45,216_13:52)I8:40)I7:41,(((216_17:11,216_18:11)I6:40,216_15:51)I5:40,((216_21:15,216_22:15)I4:36,(216_19:13,216_20:13)I3:38)I2:40)I1:42)I0:82;
