cell,r0,r1,r2,r3,r4,r5,r6,r7,r8,r9,r10,r11,r12,r13,r14,r15,r16,r17,r18,r19,r20,r21,r22,r23,r24,r25,r26,r27,r28,r29,r30,r31,r32,r33,r34,r35,r36,r37,r38,r39,r40,r41,r42,r43,r44,r45,r46,r47,r48,r49
I6,2,0,0,0,1,0,0,2,1,1,0,2,0,2,0,0,2,2,0,1,2,0,1,0,2,0,2,1,0,2,2,2,1,0,2,0,2,1,0,1,1,0,1,1,1,2,1,1,1,1
216_10,2,0,0,0,1,0,1,2,1,1,2,2,0,2,0,0,2,2,1,1,2,0,1,1,2,2,2,1,0,2,2,2,1,0,2,0,2,1,0,1,1,0,1,1,1,2,1,1,1,1
I7,2,1,0,0,1,0,0,2,1,1,0,2,0,2,0,0,2,2,1,1,2,0,1,0,2,0,2,1,0,2,2,2,1,2,2,0,2,1,0,1,1,0,1,1,1,2,1,1,1,1
216_13,2,1,0,0,1,0,0,2,1,1,0,2,0,2,0,0,2,2,1,1,2,0,1,0,2,0,2,1,0,2,2,2,1,2,2,0,2,1,2,1,1,0,1,1,1,2,1,1,1,1
216_12,2,1,0,0,1,0,0,2,1,1,0,2,0,2,0,0,2,2,1,1,2,0,1,0,2,0,2,1,0,2,2,2,1,2,2,0,2,1,0,1,1,2,1,1,1,2,1,1,1,1
I8,2,0,0,0,1,0,0,2,1,1,0,2,0,2,0,0,2,2,0,1,2,2,1,0,2,0,0,0,0,2,2,2,1,0,2,2,2,0,0,1,1,0,1,1,1,2,1,1,1,1
I9,2,0,0,0,1,0,0,2,1,1,0,2,0,2,0,0,2,2,0,1,2,2,1,0,2,2,2,0,0,2,2,2,1,0,2,2,2,0,0,1,1,0,1,1,1,2,1,1,1,1
216_9,2,0,0,0,1,0,0,2,1,1,0,2,0,2,0,0,2,2,0,1,2,2,1,0,2,2,2,0,0,2,2,2,1,0,2,2,2,0,0,1,1,0,1,1,1,2,1,1,1,1
216_8,2,0,0,0,1,0,0,2,1,1,0,2,0,2,0,0,2,2,0,1,2,2,1,0,2,2,2,0,0,2,2,2,1,0,2,2,2,0,0,1,1,0,1,1,1,2,1,1,1,1
I10,2,0,0,1,1,0,1,2,1,1,1,2,0,2,1,1,2,2,0,1,2,2,1,0,2,0,0,0,0,2,2,2,1,0,2,2,2,1,1,1,1,0,1,1,1,2,1,1,1,1
216_7,2,0,0,1,1,0,1,2,1,1,1,2,0,2,1,1,2,2,0,1,2,2,1,0,2,0,0,0,1,2,2,2,1,0,2,2,2,1,1,1,1,0,1,1,1,2,1,1,1,1
216_6,2,0,0,1,1,0,1,2,1,1,1,2,0,2,1,1,2,2,0,1,2,2,1,0,2,0,0,0,0,2,2,2,1,0,2,2,2,1,1,1,1,0,1,1,1,2,1,1,1,1
I11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0
I12,2,0,0,0,0,0,2,2,0,2,2,2,1,1,2,1,1,0,1,2,2,1,1,2,1,0,1,0,1,2,1,0,1,2,0,0,0,2,1,2,0,2,0,0,0,2,2,0,0,0
216_15,2,0,1,1,0,0,2,2,0,2,2,2,1,1,2,1,1,0,1,2,2,1,1,2,1,0,1,0,1,2,1,0,1,2,0,1,0,2,1,2,0,2,2,0,0,2,2,0,0,0
216_14,2,0,0,2,1,0,2,2,1,2,2,2,1,1,2,1,1,0,1,2,2,1,1,2,1,0,1,0,1,2,1,0,1,2,0,0,0,2,1,2,2,2,0,0,0,2,2,0,0,0
I13,0,0,0,0,0,0,0,0,1,0,0,0,0,2,2,2,0,0,0,2,2,0,0,0,0,0,1,0,0,0,0,0,0,2,0,2,0,2,0,2,0,0,0,0,0,0,1,0,0,2
I14,1,0,0,1,0,0,0,0,1,1,0,0,1,2,2,2,1,0,0,2,2,0,0,2,0,0,1,0,0,2,1,1,0,2,0,2,0,2,0,2,0,0,0,0,0,0,1,2,0,2
216_25,1,2,1,1,0,0,2,0,1,1,0,1,1,2,2,2,1,0,0,2,2,1,2,2,0,0,1,2,2,2,1,1,0,2,1,2,2,2,0,2,0,0,0,2,0,0,1,2,0,2
I15,1,0,0,1,0,0,0,0,1,1,2,2,1,2,2,2,1,1,1,2,2,2,0,2,2,0,1,2,0,2,1,1,0,2,1,2,0,2,0,2,0,0,0,0,0,0,1,2,0,2
216_23,1,0,0,1,0,0,1,0,1,1,2,2,1,2,2,2,1,1,1,2,2,2,2,2,2,0,1,2,0,2,1,1,0,2,1,2,1,2,0,2,2,0,0,0,0,0,1,2,0,2
216_22,1,0,1,1,0,0,0,0,1,1,2,2,1,2,2,2,1,1,1,2,2,2,0,2,2,0,1,2,0,2,1,1,1,2,1,2,0,2,0,2,1,0,0,0,0,0,1,2,0,2
I16,0,0,0,0,0,2,1,0,1,2,0,0,0,2,2,2,0,0,1,2,2,1,0,0,0,0,1,1,0,0,0,2,0,2,0,2,0,2,0,2,0,0,0,0,0,1,1,0,0,2
I17,1,0,0,0,0,2,1,2,1,2,1,0,0,2,2,2,2,0,1,2,2,1,0,0,1,0,1,1,2,0,0,2,0,2,0,2,0,2,0,2,1,0,0,2,0,1,1,0,0,2
216_27,1,0,0,0,0,2,1,2,1,2,1,2,1,2,2,2,2,0,1,2,2,1,0,0,1,0,1,1,2,2,1,2,0,2,0,2,0,2,0,2,1,0,2,2,0,1,1,0,0,2
216_26,1,0,0,0,1,2,1,2,1,2,1,2,0,2,2,2,2,0,1,2,2,1,0,0,1,0,1,1,2,0,0,2,0,2,0,2,1,2,0,2,1,1,0,2,2,1,1,0,0,2
I18,0,0,0,0,0,2,1,0,1,2,0,1,0,2,2,2,0,1,1,2,2,1,0,1,2,0,1,1,0,0,0,2,0,2,0,2,0,2,1,2,0,0,0,1,2,1,1,0,0,2
I19,1,0,1,0,1,2,1,0,1,2,0,1,0,2,2,2,0,1,1,2,2,1,0,1,2,0,1,1,0,0,2,2,0,2,0,2,0,2,1,2,0,2,0,1,2,1,1,2,0,2
216_31,1,0,1,0,1,2,1,0,1,2,0,1,0,2,2,2,0,1,1,2,2,1,0,1,2,0,1,1,0,0,2,2,0,2,0,2,0,2,1,2,0,2,1,1,2,1,1,2,0,2
216_30,1,0,1,0,1,2,1,0,1,2,0,1,0,2,2,2,0,1,1,2,2,1,0,1,2,0,1,1,0,0,2,2,0,2,0,2,0,2,1,2,0,2,0,1,2,1,1,2,0,2
I20,0,0,2,0,0,2,1,0,1,2,0,1,1,2,2,2,0,1,1,2,2,1,0,1,2,0,1,1,0,0,1,2,0,2,0,2,0,2,1,2,0,0,0,1,2,1,1,1,0,2
216_29,0,0,2,0,0,2,1,0,1,2,0,1,1,2,2,2,0,1,1,2,2,1,0,1,2,0,1,1,0,0,1,2,0,2,0,2,0,2,1,2,0,0,0,1,2,1,1,1,0,2
216_28,0,0,2,0,0,2,1,0,1,2,0,1,1,2,2,2,0,1,1,2,2,1,0,1,2,0,1,1,0,0,1,2,0,2,0,2,0,2,1,2,0,0,0,1,2,1,1,1,0,2
Evolve tree: [&R] ((((((216_28:3,216_29:3)I20:38,(216_30:1,216_31:1)I19:40)I18:48,(216_26:37,216_27:37)I17:52)I16:48,((216_22:33,216_23:33)I15:53,216_25:86)I14:51)I13:45,(216_14:36,216_15:36)I12:146)I11:33,((((216_6:5,216_7:5)I10:43,(216_8:4,216_9:4)I9:44)I8:40,((216_12:5,216_13:5)I7:40,216_10:45)I6:43)I5:48,(((216_5:4,216_4:4)I4:42,216_3:46)I3:40,216_1:86)I2:50)I1:79)I0;
