cell,r0,r1,r2,r3,r4,r5,r6,r7,r8,r9,r10,r11,r12,r13,r14,r15,r16,r17,r18,r19,r20,r21,r22,r23,r24,r25,r26,r27,r28,r29,r30,r31,r32,r33,r34,r35,r36,r37,r38,r39,r40,r41,r42,r43,r44,r45,r46,r47,r48,r49
216_11,1,2,1,2,1,2,0,2,2,0,2,1,0,2,1,2,1,1,2,2,1,1,1,1,0,1,0,1,2,2,1,0,1,0,2,2,2,2,2,0,0,2,0,0,1,2,1,1,2,0
I8,2,2,0,2,2,0,0,0,2,0,0,1,0,2,1,0,1,1,0,0,2,1,1,2,2,1,1,1,2,0,2,0,0,0,2,2,0,0,0,0,1,2,0,0,1,0,1,1,1,2
I9,2,2,2,2,2,2,2,0,2,0,2,1,2,2,1,2,1,1,2,0,2,1,1,2,2,1,1,1,2,0,2,0,0,0,2,2,0,0,0,2,1,2,0,1,1,2,1,1,1,2
I10,2,2,2,2,2,2,2,0,2,0,2,1,2,2,1,2,1,1,2,0,2,1,1,2,2,1,1,1,2,0,2,0,0,0,2,2,0,0,0,2,1,2,0,1,1,2,1,1,1,2
216_8,2,2,2,2,2,2,2,0,2,0,2,1,2,2,1,2,1,1,2,0,2,1,1,2,2,1,1,1,2,0,2,0,0,0,2,2,0,0,2,2,1,2,0,1,1,2,1,1,1,2
216_7,2,2,2,2,2,2,2,2,2,0,2,1,2,2,1,2,1,1,2,0,2,1,1,2,2,1,1,1,2,0,2,0,0,0,2,2,0,0,0,2,1,2,0,1,1,2,1,1,1,2
I11,2,2,2,2,2,2,2,0,2,0,2,1,2,2,1,2,1,1,2,0,2,1,1,2,2,1,1,1,2,1,2,0,0,0,2,2,0,0,2,2,1,2,0,1,1,2,1,1,1,2
216_6,2,2,2,2,2,2,2,0,2,0,2,1,2,2,1,2,1,1,2,0,2,1,1,2,2,1,1,1,2,1,2,0,0,0,2,2,0,0,2,2,1,2,0,1,1,2,1,1,1,2
216_5,2,2,2,2,2,2,2,1,2,0,2,1,2,2,1,2,1,1,2,0,2,1,1,2,2,1,1,1,2,1,2,0,0,1,2,2,0,0,2,2,1,2,0,1,1,2,1,1,1,2
I12,2,2,0,2,2,0,0,0,2,0,0,1,0,2,1,0,1,1,0,2,2,1,1,2,2,1,1,1,2,0,2,1,0,1,2,2,0,2,0,1,1,2,0,0,1,0,1,1,1,2
I13,2,2,0,2,2,2,0,1,2,1,2,1,1,2,1,0,1,1,1,2,2,1,1,2,2,1,1,1,2,0,2,1,0,1,2,2,1,2,2,1,1,2,0,0,1,0,1,1,1,2
216_4,2,2,0,2,2,2,0,1,2,1,2,1,1,2,1,0,1,1,1,2,2,1,1,2,2,1,1,1,2,0,2,1,0,1,2,2,1,2,2,1,1,2,0,0,1,0,1,1,1,2
216_3,2,2,0,2,2,2,1,1,2,1,2,1,1,2,1,0,1,1,1,2,2,1,1,2,2,1,1,1,2,0,2,1,0,1,2,2,1,2,2,1,1,2,0,0,1,0,1,1,1,2
I14,2,2,0,2,2,0,0,0,2,0,2,1,0,2,1,0,1,1,2,2,2,1,1,2,2,1,1,1,2,0,2,1,0,1,2,2,0,2,0,1,1,2,0,0,1,0,1,1,1,2
216_2,2,2,0,2,2,0,0,0,2,0,2,1,0,2,1,0,1,1,2,2,2,1,1,2,2,1,1,1,2,0,2,1,0,1,2,2,0,2,0,1,1,2,0,0,1,0,1,1,1,2
216_1,2,2,0,2,2,1,0,0,2,0,2,1,0,2,1,0,1,1,2,2,2,1,1,2,2,1,1,1,2,0,2,1,0,1,2,2,0,2,0,1,1,2,0,0,1,0,1,1,1,2
I15,0,0,2,0,0,2,0,2,0,0,0,0,0,0,0,2,1,2,0,1,1,0,0,0,0,0,1,2,1,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
I16,0,0,2,0,0,2,0,2,0,0,1,0,0,0,0,2,1,2,0,1,1,0,2,1,0,1,1,2,1,0,2,0,0,0,0,0,1,2,0,0,0,0,0,2,0,0,0,0,1,2
216_17,1,0,2,0,1,2,2,2,1,2,1,1,1,1,0,2,1,2,1,1,1,0,2,1,2,1,1,2,1,2,2,2,1,1,0,0,1,2,2,0,1,1,0,2,1,0,1,1,1,2
I17,2,2,2,0,0,2,0,2,0,0,1,0,0,2,0,2,1,2,0,1,1,0,2,1,0,1,1,2,1,0,2,0,0,0,0,0,1,2,0,0,0,2,0,2,0,0,1,0,1,2
I18,2,2,2,1,0,2,0,2,1,0,1,0,0,2,0,2,1,2,2,1,1,0,2,1,0,1,1,2,1,0,2,1,2,0,2,0,1,2,0,0,0,2,0,2,2,2,1,2,1,2
216_19,2,2,2,1,0,2,0,2,1,0,1,0,0,2,2,2,1,2,2,1,1,0,2,1,0,1,1,2,1,0,2,1,2,0,2,0,1,2,0,1,0,2,1,2,2,2,1,2,1,2
216_18,2,2,2,1,0,2,0,2,1,0,1,0,0,2,0,2,1,2,2,1,1,0,2,1,0,1,1,2,1,2,2,1,2,0,2,0,1,2,0,0,0,2,2,2,2,2,1,2,1,2
I19,2,2,2,0,2,2,0,2,0,0,1,0,0,2,0,2,1,2,1,1,1,0,2,1,2,1,1,2,1,0,2,2,0,0,0,0,1,2,0,0,0,2,0,2,0,2,1,0,1,2
216_21,2,2,2,0,2,2,0,2,0,0,1,0,0,2,2,2,1,2,1,1,1,2,2,1,2,1,1,2,1,0,2,2,0,1,0,0,1,2,0,0,0,2,0,2,0,2,1,2,1,2
216_20,2,2,2,1,2,2,1,2,1,0,1,1,0,2,0,2,1,2,1,1,1,0,2,1,2,1,1,2,1,0,2,2,0,0,0,0,1,2,0,1,0,2,0,2,0,2,1,0,1,2
I20,0,0,2,0,0,2,0,2,0,1,1,0,0,0,0,2,1,2,0,1,1,0,0,0,0,0,1,2,1,0,2,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0
I21,0,0,2,0,1,2,0,2,0,1,1,0,0,0,0,2,1,2,0,1,1,0,0,0,0,0,1,2,1,0,2,0,0,0,0,2,1,2,0,0,1,0,2,1,0,0,0,1,0,0
I22,0,1,2,1,1,2,0,2,0,1,1,0,0,0,2,2,1,2,0,1,1,0,0,0,2,0,1,2,1,1,2,0,1,0,1,2,1,2,0,2,1,0,2,1,2,0,0,1,0,1
216_30,0,1,2,1,1,2,0,2,0,1,1,0,0,0,2,2,1,2,1,1,1,2,0,1,2,1,1,2,1,1,2,0,1,0,1,2,1,2,1,2,1,0,2,1,2,0,0,1,0,1
216_29,0,1,2,1,1,2,1,2,0,1,1,0,0,0,2,2,1,2,0,1,1,0,0,0,2,0,1,2,1,1,2,0,1,0,1,2,1,2,0,2,1,0,2,1,2,0,1,1,0,1
I23,0,2,2,0,1,2,1,2,0,1,1,0,0,0,0,2,1,2,0,1,1,0,2,0,0,0,1,2,1,0,2,0,0,0,0,2,1,2,2,1,1,0,2,1,0,0,0,1,0,0
216_28,0,2,2,0,1,2,1,2,0,1,1,0,0,0,0,2,1,2,0,1,1,0,2,0,0,0,1,2,1,0,2,0,0,0,1,2,1,2,2,1,1,1,2,1,0,0,0,1,0,0
216_27,0,2,2,0,1,2,1,2,0,1,1,0,0,2,0,2,1,2,0,1,1,0,2,1,0,0,1,2,1,0,2,0,0,0,0,2,1,2,2,1,1,0,2,1,0,0,2,1,0,0
I24,0,0,2,0,0,2,0,2,0,1,1,0,1,0,0,2,1,2,0,1,1,0,0,0,0,0,1,2,1,2,2,1,2,0,0,0,0,2,0,2,1,0,0,0,0,1,0,1,0,0
I25,0,2,2,0,0,2,0,2,0,1,1,0,1,0,0,2,1,2,0,1,1,0,0,1,2,0,1,2,1,2,2,1,2,0,0,0,1,2,0,2,1,0,0,0,0,1,0,1,0,0
216_26,0,2,2,0,0,2,0,2,0,1,1,0,1,0,0,2,1,2,0,1,1,1,0,1,2,0,1,2,1,2,2,1,2,0,0,0,1,2,0,2,1,0,0,0,0,1,0,1,0,0
216_25,0,2,2,0,0,2,0,2,2,1,1,0,1,2,0,2,1,2,1,1,1,0,0,1,2,0,1,2,1,2,2,1,2,0,0,0,1,2,0,2,1,1,0,0,0,1,0,1,0,0
I26,0,1,2,0,0,2,0,2,2,1,1,0,1,0,2,2,1,2,0,1,1,0,0,0,0,0,1,2,1,2,2,1,2,0,0,0,0,2,0,2,1,0,2,0,0,1,2,1,2,0
216_24,0,1,2,0,0,2,2,2,2,1,1,0,1,0,2,2,1,2,1,1,1,0,0,0,2,0,1,2,1,2,2,1,2,0,2,0,0,2,0,2,1,0,2,0,0,1,2,1,2,0
I27,0,1,2,0,1,2,0,2,2,1,1,0,1,0,2,2,1,2,2,1,1,1,1,1,2,0,1,2,1,2,2,1,2,0,0,0,0,2,0,2,1,2,2,0,0,1,2,1,2,0
216_23,0,1,2,0,1,2,0,2,2,1,1,0,1,0,2,2,1,2,2,1,1,1,1,1,2,0,1,2,1,2,2,1,2,0,0,0,0,2,0,2,1,2,2,0,0,1,2,1,2,0
216_22,0,1,2,0,1,2,0,2,2,1,1,0,1,0,2,2,1,2,2,1,1,1,1,1,2,0,1,2,1,2,2,1,2,0,0,0,0,2,0,2,1,2,2,0,0,1,2,1,2,0
Evolve tree: [&R] ((((((216_22:2,216_23:2)I27:43,216_24:45)I26:40,(216_25:40,216_26:40)I25:45)I24:47,((216_27:43,216_28:43)I23:42,(216_29:37,216_30:37)I22:48)I21:47)I20:42,(((216_20:39,216_21:39)I19:43,(216_18:32,216_19:32)I18:50)I17:43,216_17:125)I16:49)I15:41,((((216_1:21,216_2:21)I14:48,(216_3:14,216_4:14)I13:55)I12:52,((216_5:23,216_6:23)I11:40,(216_7:16,216_8:16)I10:47)I9:58)I8:44,(((216_11:15,216_12:15)I7:50,(216_9:10,216_10:10)I6:55)I5:47,((216_15:23,216_16:23)I4:42,216_14:65)I3:47)I2:53)I1:50)I0;
