cell,r0,r1,r2,r3,r4,r5,r6,r7,r8,r9,r10,r11,r12,r13,r14,r15,r16,r17,r18,r19,r20,r21,r22,r23,r24,r25,r26,r27,r28,r29,r30,r31,r32,r33,r34,r35,r36,r37,r38,r39,r40,r41,r42,r43,r44,r45,r46,r47,r48,r49
216_15,2,2,2,2,1,2,0,0,2,2,0,1,1,0,2,1,1,1,0,0,0,0,2,0,2,0,0,0,0,0,0,0,2,2,0,0,1,2,1,0,1,0,2,0,0,1,1,1,1,1
I10,2,2,2,2,2,0,0,0,2,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,2,0,1,1,2,0,0,1,0,2,1,0,1,1,1,1,1
216_18,2,2,2,2,2,1,0,0,2,0,0,1,0,1,0,1,1,1,0,0,0,0,2,0,2,1,1,0,0,0,0,0,0,2,0,1,1,2,0,1,1,0,2,1,0,1,1,1,1,1
216_17,2,2,2,2,2,0,0,2,2,0,2,1,0,1,1,1,1,1,0,0,0,0,0,2,2,1,1,0,0,0,1,0,0,2,0,1,1,2,0,0,1,0,2,1,0,1,1,1,1,1
I11,2,2,2,2,2,0,0,0,0,0,2,1,0,2,2,1,0,1,0,2,1,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,1,2,0,0,1,1,2,0,0,1,1,0,0,1
I12,2,2,2,2,2,0,2,0,0,2,2,1,0,2,2,1,2,1,0,2,1,0,0,1,2,1,2,0,0,0,1,0,1,1,0,0,1,2,0,0,1,1,2,0,0,1,1,0,0,1
216_22,2,2,2,2,2,0,2,0,0,2,2,1,0,2,2,1,2,1,0,2,1,0,0,1,2,1,2,0,0,0,1,0,1,1,2,2,1,2,0,0,1,1,2,0,0,1,1,0,0,1
216_21,2,2,2,2,2,2,2,0,0,2,2,1,2,2,2,1,2,1,0,2,1,0,0,1,2,1,2,0,0,0,1,2,1,1,0,0,1,2,0,0,1,1,2,1,0,1,1,0,0,1
I13,2,2,2,2,2,0,1,0,0,0,2,1,0,2,2,1,1,1,2,2,1,0,2,0,2,0,2,0,0,0,1,1,0,0,0,0,1,2,0,0,1,1,2,0,1,1,1,1,0,1
216_20,2,2,2,2,2,0,1,1,0,1,2,1,2,2,2,1,1,1,2,2,1,1,2,0,2,0,2,1,0,0,1,1,0,1,2,0,1,2,0,0,1,1,2,1,1,1,1,1,2,1
216_19,2,2,2,2,2,2,1,0,1,1,2,1,0,2,2,1,1,1,2,2,1,1,2,0,2,0,2,0,0,1,1,1,0,0,0,0,1,2,0,0,1,1,2,0,1,1,1,1,0,1
I14,1,2,2,2,0,2,0,1,0,2,0,1,2,0,1,1,0,1,2,0,0,0,0,0,1,0,2,0,0,0,2,2,0,0,2,0,0,2,2,0,1,0,0,1,2,1,1,1,1,1
I15,1,2,2,2,2,2,2,1,1,2,1,1,2,1,1,1,2,1,2,0,1,2,0,2,1,2,2,0,2,0,2,2,0,0,2,0,1,2,2,2,1,0,1,1,2,1,1,1,1,1
216_10,1,2,2,2,2,2,2,1,1,2,1,1,2,1,1,1,2,1,2,0,1,2,0,2,1,2,2,0,2,0,2,2,0,0,2,0,1,2,2,2,1,0,1,1,2,1,1,1,1,1
216_9,1,2,2,2,2,2,2,1,1,2,1,1,2,1,1,1,2,1,2,0,1,2,0,2,1,2,2,0,2,0,2,2,0,0,2,0,1,2,2,2,1,0,1,1,2,1,1,1,1,1
I16,1,2,2,2,0,2,0,1,0,2,0,1,2,0,1,1,2,1,2,2,0,1,0,0,1,0,2,0,0,0,2,2,0,0,2,0,2,2,2,1,1,0,0,1,2,1,1,1,1,1
I17,1,2,2,2,0,2,0,1,0,2,0,1,2,0,1,1,2,1,2,2,0,1,0,0,1,0,2,1,0,0,2,2,0,0,2,0,2,2,2,1,1,0,0,1,2,1,1,1,1,1
216_12,1,2,2,2,0,2,0,1,0,2,0,1,2,0,1,1,2,1,2,2,0,1,0,0,1,1,2,1,0,0,2,2,0,2,2,0,2,2,2,1,1,0,0,1,2,1,1,1,1,1
216_11,1,2,2,2,1,2,0,1,0,2,0,1,2,0,1,1,2,1,2,2,0,1,0,0,1,0,2,1,0,0,2,2,0,0,2,0,2,2,2,1,1,0,0,1,2,1,1,1,1,1
I18,1,2,2,2,0,2,2,1,0,2,2,1,2,0,1,1,2,1,2,2,1,1,0,0,1,0,2,0,0,0,2,2,2,0,2,0,2,2,2,1,1,0,0,1,2,1,1,1,1,1
216_14,1,2,2,2,0,2,2,1,1,2,2,1,2,0,1,1,2,1,2,2,1,1,0,0,1,2,2,0,0,0,2,2,2,0,2,0,2,2,2,1,1,0,0,1,2,1,1,1,1,1
216_13,1,2,2,2,0,2,2,1,0,2,2,1,2,0,1,1,2,1,2,2,1,1,0,2,1,0,2,0,0,0,2,2,2,0,2,0,2,2,2,1,1,1,0,1,2,1,1,1,1,1
Evolve tree: [&R] (((((216_13:29,216_14:29)I18:48,(216_11:26,216_12:26)I17:51)I16:48,(216_9:13,216_10:13)I15:112)I14:47,(((216_19:30,216_20:30)I13:50,(216_21:28,216_22:28)I12:52)I11:45,((216_17:34,216_18:34)I10:44,(216_15:33,216_16:33)I9:45)I8:47)I7:47)I6:43,(((216_3:21,216_4:21)I5:42,(216_1:20,216_2:20)I4:43)I3:47,(216_7:18,216_8:18)I2:92)I1:105)I0;
