cell,r0,r1,r2,r3,r4,r5,r6,r7,r8,r9,r10,r11,r12,r13,r14,r15,r16,r17,r18,r19,r20,r21,r22,r23,r24,r25,r26,r27,r28,r29,r30,r31,r32,r33,r34,r35,r36,r37,r38,r39,r40,r41,r42,r43,r44,r45,r46,r47,r48,r49
216_9,0,1,1,1,0,1,1,2,1,1,1,1,2,1,1,2,1,2,2,1,2,0,1,1,0,1,1,1,0,0,1,2,1,0,2,1,2,0,2,2,1,2,1,0,1,2,1,0,2,2
I7,0,2,0,0,2,1,0,0,0,1,1,1,2,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2,0,0,1,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,2
I8,2,2,0,1,2,1,2,0,2,1,1,1,2,0,1,0,1,0,0,1,0,0,0,1,0,0,2,2,2,2,2,1,1,1,0,0,2,2,2,0,2,2,2,2,0,1,1,0,0,2
216_8,2,2,0,1,2,1,2,0,2,1,1,1,2,0,1,0,1,0,0,1,0,0,1,1,2,0,2,2,2,2,2,1,1,1,0,0,2,2,2,0,2,2,2,2,0,1,1,2,0,2
216_7,2,2,0,1,2,1,2,0,2,1,1,1,2,0,1,0,1,2,0,1,0,0,1,1,1,0,2,2,2,2,2,1,1,1,2,1,2,2,2,0,2,2,2,2,0,1,1,0,2,2
I9,0,2,0,0,2,1,0,1,2,1,1,1,2,2,1,1,0,0,2,1,0,0,2,1,0,0,2,0,0,2,0,1,1,0,1,0,0,0,2,0,0,2,0,0,0,1,1,2,0,2
I10,0,2,0,0,2,1,0,1,2,1,1,1,2,2,1,1,1,1,2,1,0,0,2,1,0,0,2,0,0,2,0,1,1,0,1,0,1,2,2,0,0,2,0,0,2,1,1,2,0,2
216_4,0,2,0,0,2,1,0,1,2,1,1,1,2,2,1,1,1,1,2,1,0,0,2,1,0,2,2,2,0,2,0,1,1,0,1,0,1,2,2,0,0,2,0,0,2,1,1,2,0,2
216_3,2,2,0,1,2,1,0,1,2,1,1,1,2,2,1,1,1,1,2,1,0,1,2,1,0,0,2,0,2,2,0,1,1,0,1,0,1,2,2,0,0,2,0,0,2,1,1,2,1,2
I11,2,2,0,1,2,1,1,1,2,1,1,1,2,2,1,1,0,1,2,1,0,0,2,1,0,0,2,0,0,2,2,1,1,1,1,0,0,0,2,0,1,2,1,0,0,1,1,2,0,2
216_2,2,2,0,1,2,1,1,1,2,1,1,1,2,2,1,1,2,1,2,1,0,0,2,1,1,0,2,1,0,2,2,1,1,1,1,0,0,0,2,0,1,2,1,0,2,1,1,2,0,2
216_1,2,2,1,1,2,1,1,1,2,1,1,1,2,2,1,1,0,1,2,1,0,0,2,1,0,0,2,0,0,2,2,1,1,1,1,0,0,0,2,1,1,2,1,0,0,1,1,2,0,2
Evolve tree: [&R] ((((216_1:34,216_2:34)I11:49,(216_3:29,216_4:29)I10:54)I9:51,(216_7:32,216_8:32)I8:102)I7:52,(((216_9:36,216_10:36)I6:44,(216_11:30,216_12:30)I5:50)I4:51,((216_15:19,216_16:19)I3:47,216_13:66)I2:65)I1:55)I0:29;
